"ID" "nazov.skoly" "adresa" "obec" "okres" "zriadovateľ" "skupina.odborov.cislo" "skupina.odborov" "odbor" "odbor.nazov" "Forma" "Druh" "stupen.vzdelania" "Dĺžka" "Jazyk" "1." "2." "3." "4." "5." "6." "7." "8." "žiaci.spolu" "novoprijatí.1..ročník.2017" "absolventi.2017" "odborný.výcvik.a.prax" "predpokladani.absolventi.máj.2018" "lat" "lng"
"452" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M06" "hudba-hra na husle,violu,...,harfu,gitaru,cimbal            " "D" "3V" "M" 4 "S " 7 3 4 1 0 0 0 0 15 7 0 0 1 20.0282731 48.3786263
"453" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M07" "hudba-hra na akordeone                                      " "D" "3V" "M" 4 "S " 1 0 0 1 0 0 0 0 2 1 0 0 1 20.0282731 48.3786263
"454" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8226Q00" "hudobno-dramatické umenie                                   " "D" "6V" "Q" 6 "S " 0 0 0 0 3 3 0 0 6 0 0 0 3 20.0282731 48.3786263
"455" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8228Q00" "spev                                                        " "D" "6V" "Q" 6 "S " 0 0 0 0 0 1 0 0 1 0 0 0 1 20.0282731 48.3786263
"456" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q03" "hudba - hra na klavíri                                      " "D" "6V" "Q" 6 "S " 0 0 0 0 2 3 0 0 5 0 0 0 3 20.0282731 48.3786263
"457" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q05" "hud.-hr.na z.f.,fl,hob,klar,fag,sax.,tru,le.r,poz,          " "D" "6V" "Q" 6 "S " 0 0 0 0 1 1 0 0 2 0 0 0 1 20.0282731 48.3786263
"458" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q06" "hudba-hra na husl.,viole,violonč.,kontrab.,harfe,g          " "D" "6V" "Q" 6 "S " 0 0 0 0 2 1 0 0 3 0 0 0 1 20.0282731 48.3786263
"459" "79" "Súkromná stredná odborná škola obchodu a služieb" "Partizánska 8" "Očová" "ZV" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6468F00" "pomocník v kuchyni               /exp./                     " "D" "1P" "F" 2 "S " 16 16 0 0 0 0 0 0 32 16 15 32 16 19.2925831 48.6065165
"460" "79" "Súkromná stredná odborná škola obchodu a služieb" "Partizánska 8" "Očová" "ZV" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6444H00" "čašník, servírka                                            " "D" "2V" "H" 3 "S " 12 11 13 0 0 0 0 0 36 12 1 36 13 19.2925831 48.6065165
"461" "79" "Súkromná stredná odborná škola obchodu a služieb" "Partizánska 8" "Očová" "ZV" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "S " 17 10 13 0 0 0 0 0 40 17 4 40 13 19.2925831 48.6065165
"462" "80" "Súkromná stredná odborná škola podnikania" "Ul.Nám.Mládeže 587/17" "Zvolen" "ZV" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6341M00" "škola podnikania                                            " "D" "3V" "M" 4 "S " 23 25 29 31 0 0 0 0 108 23 26 85 31 19.1090776 48.5815296
"463" "81" "Súkromná stredná umelecká škola" "Môťovská cesta 5" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8259M00" "animovaná tvorba                                            " "D" "3V" "M" 4 "S " 16 0 11 8 0 0 0 0 35 16 6 35 8 19.1407013 48.5694388
"464" "81" "Súkromná stredná umelecká škola" "Môťovská cesta 5" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8260M00" "propagačné výtvarníctvo                                     " "D" "3V" "M" 4 "S " 11 19 13 15 0 0 0 0 58 11 15 58 15 19.1407013 48.5694388
"465" "81" "Súkromná stredná umelecká škola" "Môťovská cesta 5" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8261M00" "propagačná grafika                                          " "D" "3V" "M" 4 "S " 0 0 9 10 0 0 0 0 19 0 10 19 10 19.1407013 48.5694388
"466" "81" "Súkromná stredná umelecká škola" "Môťovská cesta 5" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8297M00" "fotografický dizajn                                         " "D" "3V" "M" 4 "S " 9 12 18 10 0 0 0 0 49 9 7 49 10 19.1407013 48.5694388
"467" "82" "Súkromná stredná umelecká škola scénického výtvarníctva" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8260M00" "propagačné výtvarníctvo                                     " "D" "3V" "M" 4 "S " 1 6 0 0 0 0 0 0 7 1 3 0 0 19.1461711 48.572942
"468" "82" "Súkromná stredná umelecká škola scénického výtvarníctva" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8270M00" "scénická kostýmová tvorba                                   " "D" "3V" "M" 4 "S " 3 4 2 0 0 0 0 0 9 3 1 0 0 19.1461711 48.572942
"469" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8226M00" "hudobno-dramatické umenie                                   " "D" "3V" "M" 4 "S " 5 1 4 2 0 0 0 0 12 5 3 0 2 19.1529739 48.5781901
"470" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8227M00" "tanec                                                       " "D" "3V" "M" 4 "S " 12 4 0 3 0 0 0 0 19 12 1 0 3 19.1529739 48.5781901
"471" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8228M00" "spev                                                        " "D" "3V" "M" 4 "S " 1 5 13 6 0 0 0 0 25 1 4 0 6 19.1529739 48.5781901
"472" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M02" "hudba-dirigovanie                                           " "D" "3V" "M" 4 "S " 0 1 0 0 0 0 0 0 1 0 0 0 0 19.1529739 48.5781901
"473" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M03" "hudba-hra na klavíri                                        " "D" "3V" "M" 4 "S " 1 1 0 3 0 0 0 0 5 1 0 0 3 19.1529739 48.5781901
"474" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M05" "hudba-hra na flau,hob,klar,fag,trub,...,bic.nástr.          " "D" "3V" "M" 4 "S " 0 1 1 0 0 0 0 0 2 0 2 0 0 19.1529739 48.5781901
"475" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M06" "hudba-hra na husle,violu,...,harfu,gitaru,cimbal            " "D" "3V" "M" 4 "S " 3 5 2 3 0 0 0 0 13 3 3 0 3 19.1529739 48.5781901
"476" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M07" "hudba-hra na akordeone                                      " "D" "3V" "M" 4 "S " 0 0 0 0 0 0 0 0 0 0 1 0 0 19.1529739 48.5781901
"477" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8226700" "hudobno-dramatické umenie                                   " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 5 0 0 19.1529739 48.5781901
"478" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8227700" "tanec                                                       " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 1 0 0 19.1529739 48.5781901
"479" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8228700" "spev                                                        " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 1 0 0 19.1529739 48.5781901
"480" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229703" "hudba-hra na klavíri                                        " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 1 0 0 19.1529739 48.5781901
"481" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229706" "hudba-hra na husle,violu,...,harfu,gitaru,cimbal            " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 2 0 0 19.1529739 48.5781901
"482" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229707" "hudba-hra na akordeone                                      " "D" "6V" "7" 6 "S " 0 0 0 0 0 0 0 0 0 0 2 0 0 19.1529739 48.5781901
"483" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8226Q00" "hudobno-dramatické umenie                                   " "D" "6V" "Q" 6 "S " 0 0 0 0 1 4 0 0 5 0 0 0 4 19.1529739 48.5781901
"484" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8227Q00" "tanec                                                       " "D" "6V" "Q" 6 "S " 0 0 0 0 1 3 0 0 4 0 0 0 3 19.1529739 48.5781901
"485" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8228Q00" "spev                                                        " "D" "6V" "Q" 6 "S " 0 0 0 0 4 3 0 0 7 0 0 0 3 19.1529739 48.5781901
"486" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q05" "hud.-hr.na z.f.,fl,hob,klar,fag,sax.,tru,le.r,poz,          " "D" "6V" "Q" 6 "S " 0 0 0 0 2 0 0 0 2 0 0 0 0 19.1529739 48.5781901
"487" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q06" "hudba-hra na husl.,viole,violonč.,kontrab.,harfe,g          " "D" "6V" "Q" 6 "S " 0 0 0 0 3 3 0 0 6 0 0 0 3 19.1529739 48.5781901
"488" "83" "Súkromné konzervatórium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229Q07" "hudba - hra na akordeóne                                    " "D" "6V" "Q" 6 "S " 0 0 0 0 1 0 0 0 1 0 0 0 0 19.1529739 48.5781901
"489" "84" "Súkromné športové gymnázium" "Kalinčiakova 87" "Zvolen" "ZV" "súkromné" 79 "Gymnáziá" "7902J77" "gymnázium" "D" "3G" "J" 4 "S " 6 7 11 16 0 0 0 0 40 6 0 0 16 19.1461711 48.572942
"490" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 85 "Umenie a umeleckoremeselná tvorba II" "8545H00" "zlatník a klenotník                                         " "E" "2V" "H" 2 "S " 16 0 0 0 0 0 0 0 16 16 0 16 0 18.761075 48.459594
"491" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8293Q00" "grafika vizuálnych komunikácií                              " "D" "6V" "Q" 3 "S " 0 20 0 0 0 0 0 0 20 0 9 20 0 18.761075 48.459594
"492" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 85 "Umenie a umeleckoremeselná tvorba II" "8545H00" "zlatník a klenotník                                         " "D" "2V" "H" 3 "S " 0 0 0 0 0 0 0 0 0 0 14 0 0 18.761075 48.459594
"493" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8221M00" "dizajn                                                      " "D" "3V" "M" 4 "S " 10 14 9 13 0 0 0 0 46 10 15 46 13 18.761075 48.459594
"494" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M01" "výt.sprac.kovov a drahých kameňov-zlatníctvo a str          " "D" "3V" "M" 4 "S " 3 1 7 0 0 0 0 0 11 3 3 11 0 18.761075 48.459594
"495" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M02" "výt.sprac.kovov a drahých kameňov-um.zámočníctvo a          " "D" "3V" "M" 4 "S " 7 8 7 0 0 0 0 0 22 7 4 22 0 18.761075 48.459594
"496" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M03" "výt.sprac.kovov a drahých kameňov-plošné a plast.r          " "D" "3V" "M" 4 "S " 0 0 5 0 0 0 0 0 5 0 5 5 0 18.761075 48.459594
"497" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8260M00" "propagačné výtvarníctvo                                     " "D" "3V" "M" 4 "S " 10 4 0 3 0 0 0 0 17 10 5 17 3 18.761075 48.459594
"498" "85" "Súkromná stredná umelecká škola" "Kyslá 214" "Hodruša - Hámre" "ZC" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8261M00" "propagačná grafika                                          " "D" "3V" "M" 4 "S " 0 10 11 0 0 0 0 0 21 0 0 21 0 18.761075 48.459594
"499" "87" "Súkromná stredná odborná škola" "Kopaničná 237" "Hliník nad Hronom" "ZH" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2414L01" "strojárstvo-výroba,montáž a oprava prístrojov,stro          " "D" "4V" "L" 2 "S " 5 5 0 0 0 0 0 0 10 5 1 10 5 18.7838959 48.5429752
"500" "87" "Súkromná stredná odborná škola" "Kopaničná 237" "Hliník nad Hronom" "ZH" "súkromné" 37 "Doprava, pošty a telekomunikácia" "3757L01" "dopravná prevádzka - cestná a mestská doprava               " "D" "4V" "L" 2 "S " 8 5 0 0 0 0 0 0 13 8 2 13 5 18.7838959 48.5429752
"501" "87" "Súkromná stredná odborná škola" "Kopaničná 237" "Hliník nad Hronom" "ZH" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2487H01" "autoopravár - mechanik                                      " "D" "2V" "H" 3 "S " 8 10 7 0 0 0 0 0 25 8 8 25 7 18.7838959 48.5429752
"502" "87" "Súkromná stredná odborná škola" "Kopaničná 237" "Hliník nad Hronom" "ZH" "súkromné" 36 "Stavebníctvo, geodézia a kartografia" "3678H00" "inštalatér                                                  " "D" "2V" "H" 3 "S " 0 4 0 0 0 0 0 0 4 0 6 4 0 18.7838959 48.5429752
"503" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233N01" "výt.sprac.kovov a drahých kameňov-zlatníctvo a str          " "D" "5V" "N" 2 "S " 5 0 0 0 0 0 0 0 5 5 0 0 0 18.9174589 48.7017415
"504" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233N02" "výt.sprac.kovov a drahých kameňov-um.zámočníctvo a          " "D" "5V" "N" 2 "S " 3 0 0 0 0 0 0 0 3 3 1 0 0 18.9174589 48.7017415
"505" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233N03" "výt.sprac.kovov a drahých kameňov-plošné a plast.r          " "D" "5V" "N" 2 "S " 0 4 0 0 0 0 0 0 4 0 2 0 4 18.9174589 48.7017415
"506" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8221M05" "dizajn - priemyselný dizajn                                 " "D" "3V" "M" 4 "S " 5 0 3 2 0 0 0 0 10 5 2 3 2 18.9174589 48.7017415
"507" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M01" "výt.sprac.kovov a drahých kameňov-zlatníctvo a str          " "D" "3V" "M" 4 "S " 4 4 0 5 0 0 0 0 13 4 4 6 5 18.9174589 48.7017415
"508" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M02" "výt.sprac.kovov a drahých kameňov-um.zámočníctvo a          " "D" "3V" "M" 4 "S " 4 5 3 6 0 0 0 0 18 4 4 8 6 18.9174589 48.7017415
"509" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8233M03" "výt.sprac.kovov a drahých kameňov-plošné a plast.r          " "D" "3V" "M" 4 "S " 0 4 4 0 0 0 0 0 8 0 0 0 0 18.9174589 48.7017415
"510" "88" "Súkromná škola úžitkového výtvarníctva" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8240M00" "tvorba hračiek a dekoratívnych predmetov                    " "D" "3V" "M" 4 "S " 0 0 0 0 0 0 0 0 0 0 3 0 0 18.9174589 48.7017415
"511" "89" "Súkromné gymnázium" "P.Križku 390/4" "Kremnica" "ZH" "súkromné" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 12 10 12 10 0 0 0 0 44 12 0 0 10 18.9174589 48.7017415
"512" "90" "Súkromná obchodná akadémia" "SNP 16" "Žiar nad Hronom" "ZH" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6317N00" "obchodná akadémia                                           " "E" "5V" "N" 2 "S " 7 6 0 0 0 0 0 0 13 7 1 13 6 18.8632677 48.5850855
"513" "90" "Súkromná obchodná akadémia" "SNP 16" "Žiar nad Hronom" "ZH" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6332Q00" "daňové služby                                               " "E" "6V" "Q" 2 "S " 4 10 0 0 0 0 0 0 14 4 0 14 10 18.8632677 48.5850855
"514" "90" "Súkromná obchodná akadémia" "SNP 16" "Žiar nad Hronom" "ZH" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "S " 9 16 16 11 0 0 0 0 52 9 14 27 11 18.8632677 48.5850855
"515" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2430H00" "operátor strojárskej výroby                                 " "D" "2V" "H" 3 "S " 10 0 17 0 0 0 0 0 27 10 8 27 17 18.8460327 48.5929972
"516" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2411K00" "mechanik nastavovač                                         " "D" "3V" "K" 4 "S " 11 9 9 5 0 0 0 0 34 11 0 34 5 18.8460327 48.5929972
"517" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2426K00" "programátor obrábacích a zváracích strojov a zaria          " "D" "3V" "K" 4 "S " 9 0 0 0 0 0 0 0 9 9 0 9 0 18.8460327 48.5929972
"518" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 26 "Elektrotechnika" "2679K00" "mechanik - mechatronik                                      " "D" "3V" "K" 4 "S " 19 10 26 16 0 0 0 0 71 19 0 71 16 18.8460327 48.5929972
"519" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 26 "Elektrotechnika" "2675M00" "elektrotechnika                                             " "D" "3V" "M" 4 "S " 0 6 17 19 0 0 0 0 42 0 15 23 19 18.8460327 48.5929972
"520" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 39 "špeciálne technické odbory" "3918M00" "technické lýceum                                            " "D" "3V" "M" 4 "S " 10 7 0 0 0 0 0 0 17 10 0 0 0 18.8460327 48.5929972
"521" "91" "Súkromná stredná odborná škola technická" "Dr. Janského 10" "Žiar nad Hronom" "ZH" "súkromné" 26 "Elektrotechnika" "2679K00" "mechanik - mechatronik                                      " "D" "3V" "K" 5 "S " 0 0 0 0 16 0 0 0 16 0 12 16 16 18.8460327 48.5929972
"522" "x" "Súkromné gymnázium eMKLub" "Dolná 48/19" "Kremnica" "ZH" "súkromné" 79 "Gymnáziá" "7902573" "gymnázium" "D" "3G" "5" 8 "S " 0 0 0 0 0 0 7 12 19 0 0 0 12 18.9146232 48.7003673
"523" "x" "Súkromné gymnázium eMKLub" "Dolná 48/19" "Kremnica" "ZH" "súkromné" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 8 "S " 0 0 0 6 10 8 0 0 24 0 0 0 0 18.9146232 48.7003673
